commentId,label_llm
Ugyk3_AF33bl8J98wlp4AaABAg,POSITIVO
UgygQq5NY8irFF8GsCd4AaABAg,NEGATIVO
UgzH7an96l15GVWtvBB4AaABAg,DESCARTAVEL
UgzCEo4NqF4Hnyc4Q0R4AaABAg,POSITIVO
UgxXFtVyRzeyLrQXB9x4AaABAg,DESCARTAVEL
Ugx8khYhKeOB9UFfgHZ4AaABAg,NEGATIVO
UgxM3kzH0JIPIlPHjl94AaABAg,POSITIVO
UgwvExjGQ4F58q6QW8F4AaABAg,DESCARTAVEL
Ugz4cEI0LJXfUsiwfMh4AaABAg,POSITIVO
Ugzj9rntT3LQGer2dz14AaABAg,DESCARTAVEL
UgyYDs1BmvXU9elR2Ix4AaABAg,NEGATIVO
Ugxu5DCgTbtcdqJLSqx4AaABAg,POSITIVO
Ugx03sCX8dvfiz64D6d4AaABAg,POSITIVO
Ugzfdn9x77sYrxJ21h14AaABAg,POSITIVO
UgwIDDcxmpIXp30wyRx4AaABAg,POSITIVO
UgzDvmMZKQuclCxWg9d4AaABAg,POSITIVO
UgzEsuj919nwtqUcpdx4AaABAg,POSITIVO
Ugxw6bpQYEK7KENvZHJ4AaABAg,DESCARTAVEL
UgzLrx-5o24Lm8tJhg54AaABAg,POSITIVO
Ugxj8JLZwi1OUt8K8194AaABAg,POSITIVO
Ugx1nFBHGseshSLya9V4AaABAg,DESCARTAVEL
Ugxg3LWQjz9Ha6CHnoR4AaABAg,POSITIVO
Ugzo3yn48_NMg9cZEwp4AaABAg,POSITIVO
UgxDV3YCfqsNLNLNPH94AaABAg,POSITIVO
UgymZ7nD3RPZR_hxzKt4AaABAg,DESCARTAVEL
UgxBMxvXCsry7IVPlRl4AaABAg,POSITIVO
Ugzkc4_ZE5jHHHaaWUR4AaABAg,POSITIVO
Ugwe-hxX-ff86K5Sq-R4AaABAg,NEGATIVO
UgykADvPGgcEgHCKwSB4AaABAg,NEGATIVO
Ugxf4DZ50jz6CPjbDtx4AaABAg,DESCARTAVEL
UgwYUXAiRNkeiMejoEJ4AaABAg,DESCARTAVEL
UgyJsZ0Ij0tjakqGgdJ4AaABAg,NEGATIVO
UgyqyrwTb5DKUU6H8vJ4AaABAg,POSITIVO
Ugwj7jbvsLmf9ysk31l4AaABAg,POSITIVO
UgyDW16jwI6o3FyoWr14AaABAg,POSITIVO
Ugxaox3V0tnv5pISrtB4AaABAg,POSITIVO
Ugx-oZnvVwVMz_hbSPh4AaABAg,POSITIVO
Ugwn6ghGFuTKjmeJagB4AaABAg,DESCARTAVEL
UgxlVeeWfhX7M9uR5L94AaABAg,DESCARTAVEL
UgzeN3rVlUk-LuQ1h-R4AaABAg,POSITIVO
Ugx2PdwFgA3Sh1lMBZJ4AaABAg,DESCARTAVEL
UgyrEvaADoiHSALKSwN4AaABAg,NEGATIVO
Ugy2YLYWPmgJgF82-zF4AaABAg,POSITIVO
UgzXEWokeFKOZ_n_cpl4AaABAg,NEGATIVO
Ugzepvr5ZnUiO5BvB8d4AaABAg,DESCARTAVEL
UgyGNuk4s8f1OZTqcS54AaABAg,POSITIVO
UgyLn2oOtWgT1qGAtZ94AaABAg,POSITIVO
UgxiXtks1jfDofutRRB4AaABAg,POSITIVO
Ugz6JnieYmMoiCTok_h4AaABAg,POSITIVO
UgzrZE7Jgie2FfxROo14AaABAg,NEGATIVO
UgzMt_nWYg_Ee2CkMuZ4AaABAg,NEGATIVO
UgyyntwkElnYHGMxO2J4AaABAg,POSITIVO
Ugy_yTtIghmWIY6kASV4AaABAg,NEGATIVO
Ugzlt2_iWWLuj_qrF6x4AaABAg,POSITIVO
UgwI8vKq5Fyf3pxW0YR4AaABAg,POSITIVO
UgwIc34cxik_dnMAdLl4AaABAg,POSITIVO
UgweU6Az3vRKCMd6-Yd4AaABAg,POSITIVO
UgzcgEJ3rK8EnBVL_aN4AaABAg,POSITIVO
UgxGvorY9svHmosY7994AaABAg,NEGATIVO
UgyrU08bhL4Ez9_3uJV4AaABAg,POSITIVO
Ugy4TS8xbuEkor2n5Mp4AaABAg,NEGATIVO
UgzuFxMV_kzIHle3LRZ4AaABAg,POSITIVO
UgwBNkIGEoRFefNlT394AaABAg,NEGATIVO
Ugw8lEdflpi_8FKigVh4AaABAg,NEGATIVO
UgxmfhxXyl1-f0PYnJN4AaABAg,NEGATIVO
UgzHI52xv0pASeajvTN4AaABAg,NEGATIVO
UgzBQKZEjnWmFNeOY114AaABAg,NEGATIVO
UgxbkJvsl0km3da8Uop4AaABAg,NEGATIVO
UgzOqQmwvK3YWXuoXlN4AaABAg,NEGATIVO
Ugwz0pp40lhCWn4Reml4AaABAg,NEGATIVO
Ugx-BAz-ASQPUNlrhE54AaABAg,NEGATIVO
Ugw148RFThIPoGXc9qx4AaABAg,POSITIVO
Ugx0fxts36LFEk37-S94AaABAg,POSITIVO
UgwPowqB8HtKmJxxG_V4AaABAg,DESCARTAVEL
UgwX4L9F0BflnIRxd7Z4AaABAg,NEGATIVO
UgwgjXtXFfDJyEgkThF4AaABAg,POSITIVO
Ugy9X8wUfxI_jiGYO714AaABAg,NEGATIVO
UgyBFXV6qyRQG7WK9V14AaABAg,POSITIVO
UgyRq56-HqC-ZVtiEz14AaABAg,NEGATIVO
UgyY5r1LC_TcBAn2F794AaABAg,DESCARTAVEL
Ugxgf8BAX1LpaFCKzRN4AaABAg,NEGATIVO
UgziIBUN28Dn-H62RLZ4AaABAg,DESCARTAVEL
UgzRcnll0gPQH1_WAPt4AaABAg,DESCARTAVEL
Ugz4XMOKj88vtpVj2Ed4AaABAg,POSITIVO
UgymW5vHSvw5vBW1zTp4AaABAg,POSITIVO
Ugx5AJsGaK0jJDqDgyR4AaABAg,POSITIVO
UgxZdKdgwzvJhoEWUoZ4AaABAg,DESCARTAVEL
UgwVGbvHj4EMfWK4_kF4AaABAg,POSITIVO
Ugx-9J-wEDyoVLsMtrx4AaABAg,POSITIVO
UgyVc1rit5PxGhrxi4p4AaABAg,NEGATIVO
UgzM4y_CAOLvB1utrdN4AaABAg,NEGATIVO
Ugxogdhoa0mXmtWTDIJ4AaABAg,NEGATIVO
Ugx2E582trLyvvhNZBJ4AaABAg,NEGATIVO
UgzWQTH_pE-0WP-WVo14AaABAg,NEGATIVO
UgwKeLSE2rXtQMHzEUN4AaABAg,DESCARTAVEL
UgxHET0bdicIGF5GhoB4AaABAg,NEGATIVO
Ugy-SA5YNyA5Gbe-FIh4AaABAg,POSITIVO
Ugy6rlDQ5OoGksu35cp4AaABAg,DESCARTAVEL
UgzI4m71NxuZ0dBGgOp4AaABAg,POSITIVO
UgyFbAJ-gi4k_QRnUOl4AaABAg,POSITIVO
UgwjKEQfJMnyWdu7frh4AaABAg,POSITIVO
Ugwjtd-bm99zrpNUEP54AaABAg,NEGATIVO
Ugyfb25luUYKISy1Rx14AaABAg,NEGATIVO
UgzAZAZ3MaUAhrIzqKp4AaABAg,POSITIVO
UgzchfzB7mJ09mQZIjx4AaABAg,POSITIVO
UgwYfVMfVbolZvbOZXZ4AaABAg,DESCARTAVEL
Ugwo16tRY1sNpEFQjuN4AaABAg,POSITIVO
UgyH3JkwEfZGWUyEVtB4AaABAg,DESCARTAVEL
UgwM9vfpSsSCTH6flG54AaABAg,NEGATIVO
Ugy74tVKDkSt0xAD3294AaABAg,POSITIVO
Ugx2o6nV4BN-oflOPgV4AaABAg,NEGATIVO
UgzPnpnXeyeM1XXEDkJ4AaABAg,NEGATIVO
UgwazI8hF0aVEu6XfGt4AaABAg,POSITIVO
UgyuBAmYF-cHupGJ4RR4AaABAg,NEGATIVO
UgxCiXy5aBAlSKyzCTV4AaABAg,NEGATIVO
UgxajlLt2JOeoqOIt414AaABAg,NEGATIVO
UgzMejwLRcnH-HF3G054AaABAg,NEGATIVO
UgxMDeNXDkQkcpOXoU94AaABAg,POSITIVO
Ugx3eDo6xVBSlITqbMx4AaABAg,DESCARTAVEL
UgwFDWGn08fcwJxNQLh4AaABAg,DESCARTAVEL
UgxCEa-xvjjEjUzXoUh4AaABAg,POSITIVO
UgwIFcwvt0bvblROMGx4AaABAg,POSITIVO
UgwKa9yT8-rn3VB3sxN4AaABAg,POSITIVO
Ugy3rgp8tSx9Oke0gCJ4AaABAg,POSITIVO
UgzWM_NZjawtWxgFa_h4AaABAg,DESCARTAVEL
Ugw-QWvvfPIEaiCmZnd4AaABAg,POSITIVO
UgypnwwgHVFhpQj-wi94AaABAg,DESCARTAVEL
UgzX9FRtYoSQp-ZSQjJ4AaABAg,POSITIVO
UgyNb9sJ55JKRipAwat4AaABAg,NEGATIVO
UgyuZmDaWd2ur3NJNVN4AaABAg,NEGATIVO
Ugwb6IdBSf6oMluida14AaABAg,NEGATIVO
UgyYBOidCtI1w-lVbYh4AaABAg,POSITIVO
UgwfOY074TKF3GfU-fh4AaABAg,POSITIVO
Ugyck1i-3shZusOI4KN4AaABAg,POSITIVO
Ugybma1-8M-FyWqqiDR4AaABAg,NEGATIVO
Ugwp0tHdmr3cWn_UQGN4AaABAg,NEGATIVO
UgyY0b1B3IIOgBWVAsh4AaABAg,DESCARTAVEL
UgxLP7XWBm5yEt0Xz8t4AaABAg,DESCARTAVEL
UgxSMPeQcb5iXJUwKzx4AaABAg,DESCARTAVEL
Ugxq-V2dwSmM92DzspV4AaABAg,NEGATIVO
UgxAa49foiZqN5LSimh4AaABAg,NEGATIVO
UgyVHuPR4bghxsakLAJ4AaABAg,NEGATIVO
UgwYLw_PR6GDt1EcUjF4AaABAg,DESCARTAVEL
Ugzha6J0r5BI52SPpFB4AaABAg,DESCARTAVEL
UgzraTc5zhOrbzUyOBh4AaABAg,POSITIVO
UgziLq8TPDx5XoeKv_54AaABAg,POSITIVO
UgykWc5Zwnoql-ulm194AaABAg,POSITIVO
UgwPhzi3WUtXRyhbJzp4AaABAg,POSITIVO
UgxnyWPvRRQabJZHAsh4AaABAg,NEGATIVO
Ugwqb9-DwhL3e-Y3t-d4AaABAg,POSITIVO
UgzqqvA12sT7p-acO0V4AaABAg,POSITIVO
Ugyl8bLipaOqFeRHqW54AaABAg,POSITIVO
UgwyEbwZvswZvii1Hd94AaABAg,POSITIVO
Ugyq5iz6BFhyoKyq73F4AaABAg,DESCARTAVEL
Ugwp3Ela8cBW79oeyoJ4AaABAg,POSITIVO
UgxLo8zdipwGaojbGzt4AaABAg,POSITIVO
UgxX9UncvYRwJg4z57p4AaABAg,NEGATIVO
Ugz5H1_Cc-P6wTyG2TB4AaABAg,NEGATIVO
UgyqK38IFctaVansHht4AaABAg,DESCARTAVEL
Ugx-GsaP0fi6uZBei1N4AaABAg,POSITIVO
Ugzmbec8pWsLhvTjYll4AaABAg,DESCARTAVEL
UgwKFxjhE5jXKkhzTZJ4AaABAg,NEGATIVO
UgxTccO9kPAmYyDLQMB4AaABAg,NEGATIVO
UgykZTs_lvlG1sUeG0h4AaABAg,NEGATIVO
UgwkKPa6HOZr83jbfgd4AaABAg,DESCARTAVEL
Ugz05zz9FJhkKSBT3FJ4AaABAg,POSITIVO
UgwJ5YSUyf7YlBmw69N4AaABAg,POSITIVO
UgwgG5sNmCBVv77dPbd4AaABAg,DESCARTAVEL
Ugz0nOK2DgcKn6Rn7gN4AaABAg,POSITIVO
Ugz3m39zersNMe_SeCh4AaABAg,POSITIVO
UgzWsFWeup77vE_hMU14AaABAg,POSITIVO
Ugw8SmZP7HC_w0faxad4AaABAg,POSITIVO
UgzoFtvDi6g2jrgp3wt4AaABAg,NEGATIVO
UgzBVpVY04gBIY2aGQt4AaABAg,POSITIVO
UgzVW8fiJcGWLHDJZ-J4AaABAg,POSITIVO
UgxRKw5lx5hqIauEj3F4AaABAg,POSITIVO
UgymwXSzDAMJJ8QJj8t4AaABAg,DESCARTAVEL
UgzNlNhONrJtS-3RUQF4AaABAg,NEGATIVO
Ugz0c0jK_TogdMlE8TR4AaABAg,POSITIVO
UgyQv4ZZuNJ4qWv96-14AaABAg,NEGATIVO
UgwmVE7loqq-yyCm1a54AaABAg,POSITIVO
Ugw5ueByR6EwIjwYQFd4AaABAg,NEGATIVO
UgwF1stCqQI7OoFExa14AaABAg,POSITIVO
Ugz5ADyZ0rRAR1VDyIV4AaABAg,POSITIVO
UgzJFMddncSlYZUHi5t4AaABAg,DESCARTAVEL
UgzFOnvHyhF7Cd_HQ7V4AaABAg,DESCARTAVEL
UgzhDm7gE6hyG48JZ1J4AaABAg,POSITIVO
UgzQCxxmjqmjh1GkJ6R4AaABAg,POSITIVO
UgwFc1GGuBChuYswj-14AaABAg,POSITIVO
UgxjOPoG8_TC1tKopbp4AaABAg,DESCARTAVEL
Ugy-vH_bcJGt3Y9RjjJ4AaABAg,POSITIVO
UgxaTK_o91mhrX-HfVZ4AaABAg,DESCARTAVEL
UgymbVOM5OlaQ45UJF94AaABAg,POSITIVO
UgxezdQODqIJKLukCTN4AaABAg,DESCARTAVEL
Ugy5cdAZdYTV8KDAFrh4AaABAg,DESCARTAVEL
UgwQK_LrDKjds20yb-94AaABAg,POSITIVO
UgymYtDMM5E-QVzTY3J4AaABAg,POSITIVO
UgyLm6U0OT9HzoFkUGN4AaABAg,POSITIVO
UgwEslkY2wIj70z-0YB4AaABAg,DESCARTAVEL
UgzMUfrj_O2GRT_Bq_14AaABAg,POSITIVO
Ugy9n3DBEiLJjlaNcfp4AaABAg,POSITIVO
UgxWj5_TLffDP9dtWnB4AaABAg,NEGATIVO
Ugwt04daAEAVgtwPgwF4AaABAg,POSITIVO
UgwANYmXgQ_XWjb0hvZ4AaABAg,POSITIVO
UgzmgsuMF_u7y6pTiVZ4AaABAg,POSITIVO
UgwXZYVWo8Z_eTnU9iR4AaABAg,NEGATIVO
Ugzlnj6vVp0HkOM5gix4AaABAg,POSITIVO
UgxkJMTiYlPD2isc7Q14AaABAg,POSITIVO
UgwE-87POFSCEyuMNPd4AaABAg,NEGATIVO
UgznrNo_cEiaWbyt1bl4AaABAg,POSITIVO
UgxrCPg_D3ElYEYxUvF4AaABAg,NEGATIVO
UgxMj0uSXQDU6R_ANWN4AaABAg,NEGATIVO
Ugw9rp7v4vEzFdf09it4AaABAg,POSITIVO
Ugx6COMhNR3-n05H7lx4AaABAg,POSITIVO
UgyYUStPyVZXMWMhlKR4AaABAg,POSITIVO
UgzA5_EaOFVgWWH26x54AaABAg,DESCARTAVEL
UgwIWh4-xWeWJ5_KVaZ4AaABAg,POSITIVO
UgwEqv4u2wUe15C4JKp4AaABAg,DESCARTAVEL
UgznM5jAzc1XRzeyYGx4AaABAg,POSITIVO
UgwOhLbdoFZGEx5dIEx4AaABAg,POSITIVO
UgxBGgBTzUETCJnL2oh4AaABAg,DESCARTAVEL
Ugzk3HbM8exl7vIK6mp4AaABAg,POSITIVO
UgyY9kJJihyzkthCDrd4AaABAg,POSITIVO
UgxRzj5Zg6J0xuhR5Xx4AaABAg,POSITIVO
Ugya8Xk-U2Y_SOVycbd4AaABAg,DESCARTAVEL
UgyHrYGAJtFOJ1b62cN4AaABAg,NEGATIVO
UgyCSscWj-q20dbjjMp4AaABAg,POSITIVO
UgyDEgnQ1SMX_-eHP4V4AaABAg,POSITIVO
UgxwHcLwD4124XL_p094AaABAg,POSITIVO
UgxM1APAWN-24S7-SyB4AaABAg,DESCARTAVEL
UgwhO5vkJQaDC3yl5L54AaABAg,DESCARTAVEL
UgxG5JgasAtOSzMhEDV4AaABAg,POSITIVO
Ugz56EjCO_b5PeGYE194AaABAg,POSITIVO
UgxIYCQ3OMgB1VJtQRN4AaABAg,POSITIVO
UgyTQIBMV_KfLehL6t14AaABAg,POSITIVO
Ugyh6aLMnH4PnjpsVLZ4AaABAg,DESCARTAVEL
UgxrjOgdclw2ePNcsJV4AaABAg,NEGATIVO
UgwmJv-2Ja4o09lEWqZ4AaABAg,POSITIVO
UgyLgXGYBs1NhYs7C_h4AaABAg,POSITIVO
UgzDwj9xrpREBQMfF6Z4AaABAg,POSITIVO
UgxmzIe8K5Sp9dd2YUB4AaABAg,POSITIVO
Ugx_W4ofS3SBNsylopF4AaABAg,POSITIVO
UgynmZ80w_JufRl02Nt4AaABAg,POSITIVO
Ugy8YqKBojRbpeV1YY94AaABAg,DESCARTAVEL
UgwdFtvodZBQQugBt_J4AaABAg,NEGATIVO
UgxeCFXdNH7KipMcaNp4AaABAg,DESCARTAVEL
UgxUSO3aP5qgYI_rd6d4AaABAg,POSITIVO
UgyGsap93K7J3qMCnYh4AaABAg,NEGATIVO
Ugz6UrlJ7NvY6XkHD-l4AaABAg,POSITIVO
Ugx-MLwHksNpwXitbQh4AaABAg,NEGATIVO
UgyFgeldpD73p0oLSf94AaABAg,NEGATIVO
UgzqUSg0_M4SizXcOvh4AaABAg,NEGATIVO
UgzRlwuokymrlekD_jV4AaABAg,POSITIVO
UgyeMl7nldJjy14ccIp4AaABAg,POSITIVO
Ugwlvp7BKd-NErs7b9t4AaABAg,POSITIVO
UgzlFnFrsmdsKCvUDC14AaABAg,POSITIVO
UgxWO_IQqY4dcmNDnvR4AaABAg,POSITIVO
UgylZxt6TAIpaT5iRwt4AaABAg,POSITIVO
UgyuxB-IS7UhQQu-oSJ4AaABAg,DESCARTAVEL
UgyIpZfhskDAcJqiZMZ4AaABAg,DESCARTAVEL
UgxT4oZw98j8L_d5jCl4AaABAg,POSITIVO
UgyN44WNGh1pzaffK1N4AaABAg,NEGATIVO
UgzfvAOGIjTsEqmITlJ4AaABAg,POSITIVO
UgwNOTbsjGOYI2nM7Dx4AaABAg,POSITIVO
UgyhAmqO20sH0xqqVgl4AaABAg,POSITIVO
UgxVWQJvveC7EKMJ3Pt4AaABAg,POSITIVO
UgwsAzX9Qc1JscweXe94AaABAg,POSITIVO
Ugww3DrewKO80Dmadjh4AaABAg,POSITIVO
UgwYcD6Z3zLvxkZkkB14AaABAg,DESCARTAVEL
UgwwenZqiwXX6wJrUnJ4AaABAg,POSITIVO
UgyadcEd4hy8gMeN4PJ4AaABAg,POSITIVO
Ugx3Zb7DJmzrWTrusoZ4AaABAg,POSITIVO
UgzQjHq_vL0m_ZU5aXh4AaABAg,DESCARTAVEL
Ugwxpt3UqeAw-mq7hNd4AaABAg,DESCARTAVEL
UgwGX5vGPxU3cQ0OSo14AaABAg,POSITIVO
Ugw3HteC1a9ZPPQWgE94AaABAg,DESCARTAVEL
UgxFsg9MYN_qiy0PBJR4AaABAg,POSITIVO
UgyP1vCu-CTMORs2QZN4AaABAg,DESCARTAVEL
UgzMzWadxfwkDi2b1JB4AaABAg,POSITIVO
UgzSO93WH4SIQ8Xv_z54AaABAg,DESCARTAVEL
Ugx1QvL1Vlyb3ugXaZ94AaABAg,DESCARTAVEL
UgwrFEIRBt6odImwYLp4AaABAg,DESCARTAVEL
UgyhYwLSv4c_Ps-7VGx4AaABAg,POSITIVO
UgxVfWmPXb6SP5ocfwl4AaABAg,POSITIVO
UgykQ9EZNctaa3ltHvV4AaABAg,POSITIVO
Ugwsw6z7Fi-FQXwAwal4AaABAg,POSITIVO
Ugy7UxUmYsVT4ClWpqV4AaABAg,POSITIVO
UgxKVePOSNOMcPW0cm54AaABAg,DESCARTAVEL
UgwpFGuxe2Y7HHp4CHN4AaABAg,NEGATIVO
UgybCds8Biu9OSX0m0B4AaABAg,POSITIVO
UgypAJR_gjpAVOtVZWl4AaABAg,NEGATIVO
UgwVtCfjX3dtV5Eym_54AaABAg,POSITIVO
Ugxy9l4iavcA0CIBtf54AaABAg,POSITIVO
UgxTHCJIlICbTRjsSr14AaABAg,DESCARTAVEL
UgyGwfmJ0uyrxOo3Frl4AaABAg,POSITIVO
UgyDXgx0UMeR-jtUXyV4AaABAg,NEGATIVO
UgymoNIz5OWjDCr-PQJ4AaABAg,NEGATIVO
Ugz04OufRtABuvODEtJ4AaABAg,POSITIVO
UgxqRb0n3obMeloRfkh4AaABAg,NEGATIVO
UgynG68ruE9s-M7twld4AaABAg,POSITIVO
UgwRyBUSS_QXHOPpdvJ4AaABAg,NEGATIVO
UgzJOAmtaXjDu3tzgMx4AaABAg,POSITIVO
Ugx1hFmqHoYyYWqph3p4AaABAg,POSITIVO
UgwPL4X6H33bzrbrvdZ4AaABAg,POSITIVO
UgwFMxKLnCNJBEeeV1d4AaABAg,POSITIVO
UgwuwKMQ3xKFkgbrs8V4AaABAg,POSITIVO
UgyeS1fEqyvwcOAAKoB4AaABAg,POSITIVO
UgyzeFVHOF-TJOCzFMp4AaABAg,POSITIVO
Ugy8iBT5PUxMjLdxTLx4AaABAg,NEGATIVO
UgzUqwpKDrMnIdfuQDx4AaABAg,DESCARTAVEL
UgzdrJ0vtEw7QQtOTPB4AaABAg,NEGATIVO
Ugy96messWqrUym6pKd4AaABAg,POSITIVO
Ugw5kytidFTa58rgkJJ4AaABAg,DESCARTAVEL
UgxBImNPAm8_fyqJXC14AaABAg,POSITIVO
UgysixgXG7DyUKfwcz94AaABAg,DESCARTAVEL
UgwLwuMcEj8_fa1dtfh4AaABAg,DESCARTAVEL
UgxHDmz86rmbXzPhaid4AaABAg,DESCARTAVEL
UgzgPBEgyHoNFypl0rp4AaABAg,DESCARTAVEL
UgxdDtKGadln4PPRlCt4AaABAg,POSITIVO
Ugy5xsBI9kBFtqAoym94AaABAg,NEGATIVO
Ugz36hEDLFapJqh6MZN4AaABAg,POSITIVO
UgxOdBJZvyxZODET0qB4AaABAg,NEGATIVO
UgxxbNTtzI1zjyOAuNN4AaABAg,NEGATIVO
UgwO_9ZVh0R8ifV90MB4AaABAg,DESCARTAVEL
UgyBbwbSeM_PeLmzg3R4AaABAg,DESCARTAVEL
UgwmrAb3yZMbSBDGtYx4AaABAg,POSITIVO
UgzUEcd0jD6ebuTIysN4AaABAg,POSITIVO
UgwdV_9dhOWk2XyzNeJ4AaABAg,DESCARTAVEL
Ugy-yX2pLZWSXkbRZ5l4AaABAg,DESCARTAVEL
Ugyl18W8eokfJbHVU4h4AaABAg,POSITIVO
UgytNDfVpHz8A-LERwV4AaABAg,POSITIVO
Ugx9j0ARu7g0eoQ4wHp4AaABAg,DESCARTAVEL
UgzC0pJIWb8eb2VZBK14AaABAg,DESCARTAVEL
Ugz8mJNbrFOQAf9v84l4AaABAg,NEGATIVO
UgxqUi8t6HWMHcJYzNt4AaABAg,POSITIVO
Ugwp-fBvSFHnTGSYkCx4AaABAg,DESCARTAVEL
UgwJjNz-4AsOTefATyZ4AaABAg,POSITIVO
Ugwhmi-9K0FXOXhGdUp4AaABAg,DESCARTAVEL
UgzPGnp9NtCoSEHWt-h4AaABAg,DESCARTAVEL
UgzRIOaHv7iQ5ovWvFF4AaABAg,POSITIVO
UgwH52dknM-x1pJ6eR54AaABAg,DESCARTAVEL
UgwVFFA0qUF7omkIk554AaABAg,NEGATIVO
UgyKgX80-dkdhM52UD94AaABAg,DESCARTAVEL
Ugw1BhyYFz_PJ3lKMph4AaABAg,DESCARTAVEL
