commentId,label_llm
Ugyk3_AF33bl8J98wlp4AaABAg,POSITIVO
UgygQq5NY8irFF8GsCd4AaABAg,NEGATIVO
UgzH7an96l15GVWtvBB4AaABAg,DESCARTAVEL
UgzCEo4NqF4Hnyc4Q0R4AaABAg,DESCARTAVEL
UgxXFtVyRzeyLrQXB9x4AaABAg,DESCARTAVEL
Ugx8khYhKeOB9UFfgHZ4AaABAg,NEGATIVO
UgxM3kzH0JIPIlPHjl94AaABAg,POSITIVO
UgwvExjGQ4F58q6QW8F4AaABAg,DESCARTAVEL
Ugz4cEI0LJXfUsiwfMh4AaABAg,POSITIVO
Ugzj9rntT3LQGer2dz14AaABAg,DESCARTAVEL
UgyYDs1BmvXU9elR2Ix4AaABAg,VIVENCIAL
Ugxu5DCgTbtcdqJLSqx4AaABAg,POSITIVO
Ugx03sCX8dvfiz64D6d4AaABAg,POSITIVO
Ugzfdn9x77sYrxJ21h14AaABAg,DESCARTAVEL
UgwIDDcxmpIXp30wyRx4AaABAg,VIVENCIAL
UgzDvmMZKQuclCxWg9d4AaABAg,VIVENCIAL
UgzEsuj919nwtqUcpdx4AaABAg,POSITIVO
Ugxw6bpQYEK7KENvZHJ4AaABAg,VIVENCIAL
UgzLrx-5o24Lm8tJhg54AaABAg,VIVENCIAL
Ugxj8JLZwi1OUt8K8194AaABAg,POSITIVO
Ugx1nFBHGseshSLya9V4AaABAg,DESCARTAVEL
Ugxg3LWQjz9Ha6CHnoR4AaABAg,POSITIVO
Ugzo3yn48_NMg9cZEwp4AaABAg,POSITIVO
UgxDV3YCfqsNLNLNPH94AaABAg,POSITIVO
UgymZ7nD3RPZR_hxzKt4AaABAg,DESCARTAVEL
UgxBMxvXCsry7IVPlRl4AaABAg,POSITIVO
Ugzkc4_ZE5jHHHaaWUR4AaABAg,POSITIVO
Ugwe-hxX-ff86K5Sq-R4AaABAg,NEGATIVO
UgykADvPGgcEgHCKwSB4AaABAg,NEGATIVO
Ugxf4DZ50jz6CPjbDtx4AaABAg,DESCARTAVEL
UgwYUXAiRNkeiMejoEJ4AaABAg,DESCARTAVEL
UgyJsZ0Ij0tjakqGgdJ4AaABAg,NEGATIVO
UgyqyrwTb5DKUU6H8vJ4AaABAg,POSITIVO
Ugwj7jbvsLmf9ysk31l4AaABAg,POSITIVO
UgyDW16jwI6o3FyoWr14AaABAg,POSITIVO
Ugxaox3V0tnv5pISrtB4AaABAg,POSITIVO
Ugx-oZnvVwVMz_hbSPh4AaABAg,POSITIVO
Ugwn6ghGFuTKjmeJagB4AaABAg,DESCARTAVEL
UgxlVeeWfhX7M9uR5L94AaABAg,DESCARTAVEL
UgzeN3rVlUk-LuQ1h-R4AaABAg,POSITIVO
Ugx2PdwFgA3Sh1lMBZJ4AaABAg,DESCARTAVEL
UgyrEvaADoiHSALKSwN4AaABAg,NEGATIVO
Ugy2YLYWPmgJgF82-zF4AaABAg,POSITIVO
UgzXEWokeFKOZ_n_cpl4AaABAg,VIVENCIAL
Ugzepvr5ZnUiO5BvB8d4AaABAg,VIVENCIAL
UgyGNuk4s8f1OZTqcS54AaABAg,VIVENCIAL
UgyLn2oOtWgT1qGAtZ94AaABAg,POSITIVO
UgxiXtks1jfDofutRRB4AaABAg,POSITIVO
Ugz6JnieYmMoiCTok_h4AaABAg,POSITIVO
UgzrZE7Jgie2FfxROo14AaABAg,VIVENCIAL
UgzMt_nWYg_Ee2CkMuZ4AaABAg,NEGATIVO
UgyyntwkElnYHGMxO2J4AaABAg,POSITIVO
Ugy_yTtIghmWIY6kASV4AaABAg,NEGATIVO
Ugzlt2_iWWLuj_qrF6x4AaABAg,POSITIVO
UgwI8vKq5Fyf3pxW0YR4AaABAg,POSITIVO
UgwIc34cxik_dnMAdLl4AaABAg,DESCARTAVEL
UgweU6Az3vRKCMd6-Yd4AaABAg,DESCARTAVEL
UgzcgEJ3rK8EnBVL_aN4AaABAg,POSITIVO
UgxGvorY9svHmosY7994AaABAg,NEGATIVO
UgyrU08bhL4Ez9_3uJV4AaABAg,POSITIVO
Ugy4TS8xbuEkor2n5Mp4AaABAg,NEGATIVO
UgzuFxMV_kzIHle3LRZ4AaABAg,VIVENCIAL
UgwBNkIGEoRFefNlT394AaABAg,VIVENCIAL
Ugw8lEdflpi_8FKigVh4AaABAg,VIVENCIAL
UgxmfhxXyl1-f0PYnJN4AaABAg,VIVENCIAL
UgzHI52xv0pASeajvTN4AaABAg,VIVENCIAL
UgzBQKZEjnWmFNeOY114AaABAg,VIVENCIAL
UgxbkJvsl0km3da8Uop4AaABAg,VIVENCIAL
UgzOqQmwvK3YWXuoXlN4AaABAg,VIVENCIAL
Ugwz0pp40lhCWn4Reml4AaABAg,VIVENCIAL
Ugx-BAz-ASQPUNlrhE54AaABAg,NEGATIVO
Ugw148RFThIPoGXc9qx4AaABAg,POSITIVO
Ugx0fxts36LFEk37-S94AaABAg,POSITIVO
UgwPowqB8HtKmJxxG_V4AaABAg,DESCARTAVEL
UgwX4L9F0BflnIRxd7Z4AaABAg,NEGATIVO
UgwgjXtXFfDJyEgkThF4AaABAg,POSITIVO
Ugy9X8wUfxI_jiGYO714AaABAg,NEGATIVO
UgyBFXV6qyRQG7WK9V14AaABAg,POSITIVO
UgyRq56-HqC-ZVtiEz14AaABAg,NEGATIVO
UgyY5r1LC_TcBAn2F794AaABAg,DESCARTAVEL
Ugxgf8BAX1LpaFCKzRN4AaABAg,NEGATIVO
UgziIBUN28Dn-H62RLZ4AaABAg,DESCARTAVEL
UgzRcnll0gPQH1_WAPt4AaABAg,DESCARTAVEL
Ugz4XMOKj88vtpVj2Ed4AaABAg,POSITIVO
UgymW5vHSvw5vBW1zTp4AaABAg,POSITIVO
Ugx5AJsGaK0jJDqDgyR4AaABAg,POSITIVO
UgxZdKdgwzvJhoEWUoZ4AaABAg,DESCARTAVEL
UgwVGbvHj4EMfWK4_kF4AaABAg,POSITIVO
Ugx-9J-wEDyoVLsMtrx4AaABAg,POSITIVO
UgyVc1rit5PxGhrxi4p4AaABAg,VIVENCIAL
UgzM4y_CAOLvB1utrdN4AaABAg,VIVENCIAL
Ugxogdhoa0mXmtWTDIJ4AaABAg,VIVENCIAL
Ugx2E582trLyvvhNZBJ4AaABAg,VIVENCIAL
UgzWQTH_pE-0WP-WVo14AaABAg,POSITIVO
UgwKeLSE2rXtQMHzEUN4AaABAg,DESCARTAVEL
UgxHET0bdicIGF5GhoB4AaABAg,NEGATIVO
Ugy-SA5YNyA5Gbe-FIh4AaABAg,POSITIVO
Ugy6rlDQ5OoGksu35cp4AaABAg,VIVENCIAL
UgzI4m71NxuZ0dBGgOp4AaABAg,POSITIVO
UgyFbAJ-gi4k_QRnUOl4AaABAg,POSITIVO
UgwjKEQfJMnyWdu7frh4AaABAg,VIVENCIAL
Ugwjtd-bm99zrpNUEP54AaABAg,NEGATIVO
Ugyfb25luUYKISy1Rx14AaABAg,VIVENCIAL
UgzAZAZ3MaUAhrIzqKp4AaABAg,POSITIVO
UgzchfzB7mJ09mQZIjx4AaABAg,POSITIVO
UgwYfVMfVbolZvbOZXZ4AaABAg,VIVENCIAL
Ugwo16tRY1sNpEFQjuN4AaABAg,DESCARTAVEL
UgyH3JkwEfZGWUyEVtB4AaABAg,DESCARTAVEL
UgwM9vfpSsSCTH6flG54AaABAg,NEGATIVO
Ugy74tVKDkSt0xAD3294AaABAg,DESCARTAVEL
Ugx2o6nV4BN-oflOPgV4AaABAg,NEGATIVO
UgzPnpnXeyeM1XXEDkJ4AaABAg,NEGATIVO
UgwazI8hF0aVEu6XfGt4AaABAg,POSITIVO
UgyuBAmYF-cHupGJ4RR4AaABAg,DESCARTAVEL
UgxCiXy5aBAlSKyzCTV4AaABAg,NEGATIVO
UgxajlLt2JOeoqOIt414AaABAg,NEGATIVO
UgzMejwLRcnH-HF3G054AaABAg,NEGATIVO
UgxMDeNXDkQkcpOXoU94AaABAg,POSITIVO
Ugx3eDo6xVBSlITqbMx4AaABAg,DESCARTAVEL
UgwFDWGn08fcwJxNQLh4AaABAg,VIVENCIAL
UgxCEa-xvjjEjUzXoUh4AaABAg,POSITIVO
UgwIFcwvt0bvblROMGx4AaABAg,POSITIVO
UgwKa9yT8-rn3VB3sxN4AaABAg,VIVENCIAL
Ugy3rgp8tSx9Oke0gCJ4AaABAg,POSITIVO
UgzWM_NZjawtWxgFa_h4AaABAg,VIVENCIAL
Ugw-QWvvfPIEaiCmZnd4AaABAg,POSITIVO
UgypnwwgHVFhpQj-wi94AaABAg,DESCARTAVEL
UgzX9FRtYoSQp-ZSQjJ4AaABAg,POSITIVO
UgyNb9sJ55JKRipAwat4AaABAg,NEGATIVO
UgyuZmDaWd2ur3NJNVN4AaABAg,NEGATIVO
Ugwb6IdBSf6oMluida14AaABAg,NEGATIVO
UgyYBOidCtI1w-lVbYh4AaABAg,DESCARTAVEL
UgwfOY074TKF3GfU-fh4AaABAg,POSITIVO
Ugyck1i-3shZusOI4KN4AaABAg,POSITIVO
Ugybma1-8M-FyWqqiDR4AaABAg,NEGATIVO
Ugwp0tHdmr3cWn_UQGN4AaABAg,NEGATIVO
UgyY0b1B3IIOgBWVAsh4AaABAg,VIVENCIAL
UgxLP7XWBm5yEt0Xz8t4AaABAg,VIVENCIAL
UgxSMPeQcb5iXJUwKzx4AaABAg,VIVENCIAL
Ugxq-V2dwSmM92DzspV4AaABAg,NEGATIVO
UgxAa49foiZqN5LSimh4AaABAg,NEGATIVO
UgyVHuPR4bghxsakLAJ4AaABAg,DESCARTAVEL
UgwYLw_PR6GDt1EcUjF4AaABAg,VIVENCIAL
Ugzha6J0r5BI52SPpFB4AaABAg,VIVENCIAL
UgzraTc5zhOrbzUyOBh4AaABAg,POSITIVO
UgziLq8TPDx5XoeKv_54AaABAg,VIVENCIAL
UgykWc5Zwnoql-ulm194AaABAg,POSITIVO
UgwPhzi3WUtXRyhbJzp4AaABAg,POSITIVO
UgxnyWPvRRQabJZHAsh4AaABAg,NEGATIVO
Ugwqb9-DwhL3e-Y3t-d4AaABAg,POSITIVO
UgzqqvA12sT7p-acO0V4AaABAg,DESCARTAVEL
Ugyl8bLipaOqFeRHqW54AaABAg,POSITIVO
UgwyEbwZvswZvii1Hd94AaABAg,POSITIVO
Ugyq5iz6BFhyoKyq73F4AaABAg,DESCARTAVEL
Ugwp3Ela8cBW79oeyoJ4AaABAg,POSITIVO
UgxLo8zdipwGaojbGzt4AaABAg,POSITIVO
UgxX9UncvYRwJg4z57p4AaABAg,NEGATIVO
Ugz5H1_Cc-P6wTyG2TB4AaABAg,NEGATIVO
UgyqK38IFctaVansHht4AaABAg,DESCARTAVEL
Ugx-GsaP0fi6uZBei1N4AaABAg,POSITIVO
Ugzmbec8pWsLhvTjYll4AaABAg,DESCARTAVEL
UgwKFxjhE5jXKkhzTZJ4AaABAg,NEGATIVO
UgxTccO9kPAmYyDLQMB4AaABAg,NEGATIVO
UgykZTs_lvlG1sUeG0h4AaABAg,NEGATIVO
UgwkKPa6HOZr83jbfgd4AaABAg,DESCARTAVEL
Ugz05zz9FJhkKSBT3FJ4AaABAg,POSITIVO
UgwJ5YSUyf7YlBmw69N4AaABAg,POSITIVO
UgwgG5sNmCBVv77dPbd4AaABAg,VIVENCIAL
Ugz0nOK2DgcKn6Rn7gN4AaABAg,POSITIVO
Ugz3m39zersNMe_SeCh4AaABAg,POSITIVO
UgzWsFWeup77vE_hMU14AaABAg,VIVENCIAL
Ugw8SmZP7HC_w0faxad4AaABAg,POSITIVO
UgzoFtvDi6g2jrgp3wt4AaABAg,NEGATIVO
UgzBVpVY04gBIY2aGQt4AaABAg,POSITIVO
UgzVW8fiJcGWLHDJZ-J4AaABAg,POSITIVO
UgxRKw5lx5hqIauEj3F4AaABAg,POSITIVO
UgymwXSzDAMJJ8QJj8t4AaABAg,DESCARTAVEL
UgzNlNhONrJtS-3RUQF4AaABAg,DESCARTAVEL
Ugz0c0jK_TogdMlE8TR4AaABAg,POSITIVO
UgyQv4ZZuNJ4qWv96-14AaABAg,NEGATIVO
UgwmVE7loqq-yyCm1a54AaABAg,POSITIVO
Ugw5ueByR6EwIjwYQFd4AaABAg,NEGATIVO
UgwF1stCqQI7OoFExa14AaABAg,POSITIVO
Ugz5ADyZ0rRAR1VDyIV4AaABAg,POSITIVO
UgzJFMddncSlYZUHi5t4AaABAg,DESCARTAVEL
UgzFOnvHyhF7Cd_HQ7V4AaABAg,DESCARTAVEL
UgzhDm7gE6hyG48JZ1J4AaABAg,POSITIVO
UgzQCxxmjqmjh1GkJ6R4AaABAg,POSITIVO
UgwFc1GGuBChuYswj-14AaABAg,VIVENCIAL
UgxjOPoG8_TC1tKopbp4AaABAg,DESCARTAVEL
Ugy-vH_bcJGt3Y9RjjJ4AaABAg,POSITIVO
UgxaTK_o91mhrX-HfVZ4AaABAg,VIVENCIAL
UgymbVOM5OlaQ45UJF94AaABAg,POSITIVO
UgxezdQODqIJKLukCTN4AaABAg,VIVENCIAL
Ugy5cdAZdYTV8KDAFrh4AaABAg,NEGATIVO
UgwQK_LrDKjds20yb-94AaABAg,VIVENCIAL
UgymYtDMM5E-QVzTY3J4AaABAg,POSITIVO
UgyLm6U0OT9HzoFkUGN4AaABAg,POSITIVO
UgwEslkY2wIj70z-0YB4AaABAg,DESCARTAVEL
UgzMUfrj_O2GRT_Bq_14AaABAg,POSITIVO
Ugy9n3DBEiLJjlaNcfp4AaABAg,VIVENCIAL
UgxWj5_TLffDP9dtWnB4AaABAg,NEGATIVO
Ugwt04daAEAVgtwPgwF4AaABAg,POSITIVO
UgwANYmXgQ_XWjb0hvZ4AaABAg,POSITIVO
UgzmgsuMF_u7y6pTiVZ4AaABAg,POSITIVO
UgwXZYVWo8Z_eTnU9iR4AaABAg,NEGATIVO
Ugzlnj6vVp0HkOM5gix4AaABAg,POSITIVO
UgxkJMTiYlPD2isc7Q14AaABAg,POSITIVO
UgwE-87POFSCEyuMNPd4AaABAg,NEGATIVO
UgznrNo_cEiaWbyt1bl4AaABAg,POSITIVO
UgxrCPg_D3ElYEYxUvF4AaABAg,NEGATIVO
UgxMj0uSXQDU6R_ANWN4AaABAg,NEGATIVO
Ugw9rp7v4vEzFdf09it4AaABAg,POSITIVO
Ugx6COMhNR3-n05H7lx4AaABAg,POSITIVO
UgyYUStPyVZXMWMhlKR4AaABAg,POSITIVO
UgzA5_EaOFVgWWH26x54AaABAg,VIVENCIAL
UgwIWh4-xWeWJ5_KVaZ4AaABAg,POSITIVO
UgwEqv4u2wUe15C4JKp4AaABAg,DESCARTAVEL
UgznM5jAzc1XRzeyYGx4AaABAg,VIVENCIAL
UgwOhLbdoFZGEx5dIEx4AaABAg,VIVENCIAL
UgxBGgBTzUETCJnL2oh4AaABAg,DESCARTAVEL
Ugzk3HbM8exl7vIK6mp4AaABAg,POSITIVO
UgyY9kJJihyzkthCDrd4AaABAg,POSITIVO
UgxRzj5Zg6J0xuhR5Xx4AaABAg,POSITIVO
Ugya8Xk-U2Y_SOVycbd4AaABAg,DESCARTAVEL
UgyHrYGAJtFOJ1b62cN4AaABAg,NEGATIVO
UgyCSscWj-q20dbjjMp4AaABAg,DESCARTAVEL
UgyDEgnQ1SMX_-eHP4V4AaABAg,POSITIVO
UgxwHcLwD4124XL_p094AaABAg,POSITIVO
UgxM1APAWN-24S7-SyB4AaABAg,VIVENCIAL
UgwhO5vkJQaDC3yl5L54AaABAg,DESCARTAVEL
UgxG5JgasAtOSzMhEDV4AaABAg,POSITIVO
Ugz56EjCO_b5PeGYE194AaABAg,VIVENCIAL
UgxIYCQ3OMgB1VJtQRN4AaABAg,POSITIVO
UgyTQIBMV_KfLehL6t14AaABAg,VIVENCIAL
Ugyh6aLMnH4PnjpsVLZ4AaABAg,DESCARTAVEL
UgxrjOgdclw2ePNcsJV4AaABAg,NEGATIVO
UgwmJv-2Ja4o09lEWqZ4AaABAg,POSITIVO
UgyLgXGYBs1NhYs7C_h4AaABAg,VIVENCIAL
UgzDwj9xrpREBQMfF6Z4AaABAg,POSITIVO
UgxmzIe8K5Sp9dd2YUB4AaABAg,POSITIVO
Ugx_W4ofS3SBNsylopF4AaABAg,POSITIVO
UgynmZ80w_JufRl02Nt4AaABAg,POSITIVO
Ugy8YqKBojRbpeV1YY94AaABAg,DESCARTAVEL
UgwdFtvodZBQQugBt_J4AaABAg,VIVENCIAL
UgxeCFXdNH7KipMcaNp4AaABAg,DESCARTAVEL
UgxUSO3aP5qgYI_rd6d4AaABAg,POSITIVO
UgyGsap93K7J3qMCnYh4AaABAg,NEGATIVO
Ugz6UrlJ7NvY6XkHD-l4AaABAg,POSITIVO
Ugx-MLwHksNpwXitbQh4AaABAg,VIVENCIAL
UgyFgeldpD73p0oLSf94AaABAg,VIVENCIAL
UgzqUSg0_M4SizXcOvh4AaABAg,VIVENCIAL
UgzRlwuokymrlekD_jV4AaABAg,POSITIVO
UgyeMl7nldJjy14ccIp4AaABAg,POSITIVO
Ugwlvp7BKd-NErs7b9t4AaABAg,POSITIVO
UgzlFnFrsmdsKCvUDC14AaABAg,POSITIVO
UgxWO_IQqY4dcmNDnvR4AaABAg,POSITIVO
UgylZxt6TAIpaT5iRwt4AaABAg,POSITIVO
UgyuxB-IS7UhQQu-oSJ4AaABAg,POSITIVO
UgyIpZfhskDAcJqiZMZ4AaABAg,VIVENCIAL
UgxT4oZw98j8L_d5jCl4AaABAg,POSITIVO
UgyN44WNGh1pzaffK1N4AaABAg,NEGATIVO
UgzfvAOGIjTsEqmITlJ4AaABAg,POSITIVO
UgwNOTbsjGOYI2nM7Dx4AaABAg,POSITIVO
UgyhAmqO20sH0xqqVgl4AaABAg,POSITIVO
UgxVWQJvveC7EKMJ3Pt4AaABAg,POSITIVO
UgwsAzX9Qc1JscweXe94AaABAg,POSITIVO
Ugww3DrewKO80Dmadjh4AaABAg,POSITIVO
UgwYcD6Z3zLvxkZkkB14AaABAg,DESCARTAVEL
UgwwenZqiwXX6wJrUnJ4AaABAg,POSITIVO
UgyadcEd4hy8gMeN4PJ4AaABAg,VIVENCIAL
Ugx3Zb7DJmzrWTrusoZ4AaABAg,POSITIVO
UgzQjHq_vL0m_ZU5aXh4AaABAg,DESCARTAVEL
Ugwxpt3UqeAw-mq7hNd4AaABAg,DESCARTAVEL
UgwGX5vGPxU3cQ0OSo14AaABAg,POSITIVO
Ugw3HteC1a9ZPPQWgE94AaABAg,DESCARTAVEL
UgxFsg9MYN_qiy0PBJR4AaABAg,POSITIVO
UgyP1vCu-CTMORs2QZN4AaABAg,DESCARTAVEL
UgzMzWadxfwkDi2b1JB4AaABAg,POSITIVO
UgzSO93WH4SIQ8Xv_z54AaABAg,DESCARTAVEL
Ugx1QvL1Vlyb3ugXaZ94AaABAg,DESCARTAVEL
UgwrFEIRBt6odImwYLp4AaABAg,DESCARTAVEL
UgyhYwLSv4c_Ps-7VGx4AaABAg,VIVENCIAL
UgxVfWmPXb6SP5ocfwl4AaABAg,POSITIVO
UgykQ9EZNctaa3ltHvV4AaABAg,VIVENCIAL
Ugwsw6z7Fi-FQXwAwal4AaABAg,POSITIVO
Ugy7UxUmYsVT4ClWpqV4AaABAg,POSITIVO
UgxKVePOSNOMcPW0cm54AaABAg,DESCARTAVEL
UgwpFGuxe2Y7HHp4CHN4AaABAg,VIVENCIAL
UgybCds8Biu9OSX0m0B4AaABAg,POSITIVO
UgypAJR_gjpAVOtVZWl4AaABAg,VIVENCIAL
UgwVtCfjX3dtV5Eym_54AaABAg,VIVENCIAL
Ugxy9l4iavcA0CIBtf54AaABAg,POSITIVO
UgxTHCJIlICbTRjsSr14AaABAg,VIVENCIAL
UgyGwfmJ0uyrxOo3Frl4AaABAg,VIVENCIAL
UgyDXgx0UMeR-jtUXyV4AaABAg,NEGATIVO
UgymoNIz5OWjDCr-PQJ4AaABAg,NEGATIVO
Ugz04OufRtABuvODEtJ4AaABAg,POSITIVO
UgxqRb0n3obMeloRfkh4AaABAg,NEGATIVO
UgynG68ruE9s-M7twld4AaABAg,VIVENCIAL
UgwRyBUSS_QXHOPpdvJ4AaABAg,NEGATIVO
UgzJOAmtaXjDu3tzgMx4AaABAg,POSITIVO
Ugx1hFmqHoYyYWqph3p4AaABAg,POSITIVO
UgwPL4X6H33bzrbrvdZ4AaABAg,DESCARTAVEL
UgwFMxKLnCNJBEeeV1d4AaABAg,NEGATIVO
UgwuwKMQ3xKFkgbrs8V4AaABAg,POSITIVO
UgyeS1fEqyvwcOAAKoB4AaABAg,VIVENCIAL
UgyzeFVHOF-TJOCzFMp4AaABAg,POSITIVO
Ugy8iBT5PUxMjLdxTLx4AaABAg,NEGATIVO
UgzUqwpKDrMnIdfuQDx4AaABAg,VIVENCIAL
UgzdrJ0vtEw7QQtOTPB4AaABAg,NEGATIVO
Ugy96messWqrUym6pKd4AaABAg,POSITIVO
Ugw5kytidFTa58rgkJJ4AaABAg,VIVENCIAL
UgxBImNPAm8_fyqJXC14AaABAg,POSITIVO
UgysixgXG7DyUKfwcz94AaABAg,VIVENCIAL
UgwLwuMcEj8_fa1dtfh4AaABAg,VIVENCIAL
UgxHDmz86rmbXzPhaid4AaABAg,VIVENCIAL
UgzgPBEgyHoNFypl0rp4AaABAg,DESCARTAVEL
UgxdDtKGadln4PPRlCt4AaABAg,POSITIVO
Ugy5xsBI9kBFtqAoym94AaABAg,VIVENCIAL
Ugz36hEDLFapJqh6MZN4AaABAg,VIVENCIAL
UgxOdBJZvyxZODET0qB4AaABAg,VIVENCIAL
UgxxbNTtzI1zjyOAuNN4AaABAg,NEGATIVO
UgwO_9ZVh0R8ifV90MB4AaABAg,DESCARTAVEL
UgyBbwbSeM_PeLmzg3R4AaABAg,VIVENCIAL
UgwmrAb3yZMbSBDGtYx4AaABAg,POSITIVO
UgzUEcd0jD6ebuTIysN4AaABAg,DESCARTAVEL
UgwdV_9dhOWk2XyzNeJ4AaABAg,DESCARTAVEL
Ugy-yX2pLZWSXkbRZ5l4AaABAg,DESCARTAVEL
Ugyl18W8eokfJbHVU4h4AaABAg,POSITIVO
UgytNDfVpHz8A-LERwV4AaABAg,DESCARTAVEL
Ugx9j0ARu7g0eoQ4wHp4AaABAg,DESCARTAVEL
UgzC0pJIWb8eb2VZBK14AaABAg,VIVENCIAL
Ugz8mJNbrFOQAf9v84l4AaABAg,VIVENCIAL
UgxqUi8t6HWMHcJYzNt4AaABAg,VIVENCIAL
Ugwp-fBvSFHnTGSYkCx4AaABAg,VIVENCIAL
UgwJjNz-4AsOTefATyZ4AaABAg,VIVENCIAL
Ugwhmi-9K0FXOXhGdUp4AaABAg,VIVENCIAL
UgzPGnp9NtCoSEHWt-h4AaABAg,VIVENCIAL
UgzRIOaHv7iQ5ovWvFF4AaABAg,POSITIVO
UgwH52dknM-x1pJ6eR54AaABAg,DESCARTAVEL
