commentId,text,channel_type,likeCount,video_title,label_llm,label_revisao
UgxDQAV3r_k5-M8bx-B4AaABAg,"Eu demorei pra entender que eu sou a pessoa mais importante da minha vida !!
Aprendi com quase 60 mais  valeu a pena embora pouco tarde !!
Hj continuo sendo amorosa ...carinhosa é ajudando o próximo.mais hj eu penso em mim também eu me.amo...me respeito e só quero pra mim o que me faz bem !!!
Obgda Rossandro aprendi muito com seus ensinamentos !!!
Gratidão eterna!
Bju no seu ❤️",profissional,54,"1ª Live da série especial ""Quando eu cuido de mim"" com Rossandro Klinjey",POSITIVO,
Ugxm7BeqkJvJ4u_EGDt4AaABAg,Caraca... Melhor vídeo de todos sobre o pós parto. Obrigada!,amador,1,O RETORNO DA PEPEKA DEPOIS DO PARTO NORMAL VAGINAL | Juliana Goes,POSITIVO,
UgwrabhfX10oeXwZM_R4AaABAg,"Karnal fazendo escansão de versos do soneto aí foi ótimo! A forma tá ok, mas o conteúdo, bem fraquinho...",profissional,0,Leandro Karnal desafia o ChatGPT,NEGATIVO,
Ugz0Dm-9VP-JwtIbWIx4AaABAg,"DEPOIS DE FLOYD VOCE E A ÚNICA...TE SIGO A DÉCADA..RU JA CONHECI VÁRIOS PREDADORES INCLUSIVE JA FUI VÍTIMA. 
OBRIGADA",profissional,1,Caso Epstein: Como o Sistema Falhou por 14 Anos? | ANA BEATRIZ,POSITIVO,
Ugy_RuvHxKTyQzUSjrp4AaABAg,"Dra.Ana Beatriz, o seu livro que fala sobre a psicopatia deveria ser lido por todos os pais e mães, é de uma importância gigantesca ❤",profissional,58,Adolescentes Violentos: Um Sinal de Alerta Urgente! | ANA BEATRIZ,POSITIVO,
Ugzgu9_n-68tugxL6S54AaABAg,"Tu não é ateu, é um atoa",profissional,0,Por que sou ateu? Leandro Karnal reage a comentários sobre religião e ateísmo,NEGATIVO,
UgxegoDtFjFsElwXABt4AaABAg,"Perdoar é o único caminho pra viver em paz. Ruminar o passado só traz ele de volta, junto com toda a dor. É preciso colocar um ponto final.",profissional,3,Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,TANGENCIAL,
UgymYO7Jie0bSdzPJ4l4AaABAg,"ideias e reflexões interessantes e necessárias. comentários idem, de acordo com a experiência de cada um/a (não poderia ser diferente…filtros).

no entanto, a considerar uma boa parte dos comentários que li parece que a questão se reduz a casar/estar casado versus viajar!

é isso mesmo? 

então, tenho algum problema. e as duas mulheres com as quais me casei também. 

porque tivemos três filhas e viajamos pra caramba. juntos e separados, a trabalho, a estudo e a lazer. sozinhos, a dois, a três, a quatro e a cinco. 

viajei antes de me casar, viajamos depois que nasceu minha primeira filha, com e sem ela, viajei durante os anos em que fiquei sozinho depois do primeiro casamento, viajamos casados antes de ter a segunda e a terceira filha, viajamos depois que elas nasceram, enquanto cresciam e continuamos viajando agora depois que elas bateram asas e voltamos a ficar só os dois novamente. 

sob o meu ponto de vista, ser e sentir-se livre não tem a ver com ser solteiro, casado, morar junto ou separado, ter filhos ou não. a liberdade é uma condição e uma questão mais complexa - e simples ao mesmo tempo: tem a ver com a sua cabeça e a da pessoa que você escolhe pra embarcar com você nessa trip que é a vida. mesmo que você(s) não viajem muito. 

em tempo: ter filhos/as, ajudá-los a crescer e ensiná-los a voar, também é uma viagem maravilhosa ❤",profissional,0,CASAR PARA QUÊ? | MARIA HOMEM,TANGENCIAL,
UgwqWMI1KF0JK55YciJ4AaABAg,"Boa tarde! Uma amiga me passou esse link hoje. Me questionei e sofro durante anos com uma pessoa assim. É libertador saber a verdade! Já havia tomado atitudes para me proteger, mas sem saber, por que tudo isso estava acontecendo comigo, a partir desse vídeo estou entendendo mais, como se uma cortina escura se abrisse, muito obrigada por sua ajuda!!!!",profissional,1,O que fazer quando o narcisista convive com você? #98,POSITIVO,
UgwKHgkjfcYj_guiz7d4AaABAg,que maravilha,profissional,0,O que é ser inteligente hoje? A NOVA INTELIGÊNCIA | Série Profissional do Futuro #2,POSITIVO,
UgwZzfSmadqMPAeapNx4AaABAg,💙,amador,0,5 sinais de que você é imaturo emocionalmente e não sabe,POSITIVO,
Ugx_7t207eDoUPLZ2c14AaABAg,"sinto tudo isso,   por nada  as pessoas ja viram a cara,fala pelas costas, acham q amizade é esta bem o tempo todoo o problema é q as pessoas estão muito superficiais hoje em dia, não pode discordar  de nada, ou se desentender q ja viram a cara, acha que amizade é rir o tempo todo, ou esta bem o tempo todo e não é isso!eu tbm não sou muito de procurar, mas quando precisam d mim eu estarei la para ajudar e ouvir, mas não sou de bajular.",amador,0,como fazer amigos depois do isolamento (e paranóias de ser chata),TANGENCIAL,
UgwMxStnqn4JtcMTAkh4AaABAg,"Ahhhh que alegria feliz por vcs, Deus abençoe essa nova fase, esta nova conquista vcs merecem🙏❤",amador,0,TOUR PELO APÊ VAZIO | Diário da Reforma por Juliana Goes,POSITIVO,
Ugxgy6LWk2v2akp_Zvt4AaABAg,"Nossa Ju, essa semana estava conversando com meu namorado sobre as provas de resistência e ele lembrou dessa sua e ficou ‘sabe? A Juliana!’ Eu fiquei NÃO, Ju Goes do youtube e do Zen lembra já te mostrei, é ela! Kkkkkkkkk Pra gente vc já é a Ju, Ju do YT e do Zen 😂",amador,0,BBB | Respondendo sobre a minha experiência no Big Brother Brasil,POSITIVO,
Ugy65dXm0ctBLvV4Okt4AaABAg,"O PRAZER EM  OUVI--LO SERÁ SEMPRE MEU, ❤️  +++++VC!!!",profissional,0,"SAÚDE MENTAL NO TRABALHO | Série ""Profissional do Futuro”",POSITIVO,
UgxNqOzEklyzdtP_KtR4AaABAg,"Ludo fiz um comentário no seu vídeo mais antigo o do vazio.

Depois de muito tempo sem ver esse vidio, que me ajudou muito quando eu tava em um momento horrível, essa parte final teve muito mais sentido e nostalgia. Muito obrigada ludo seus vidios me ajudaram quando eu estava extremamente mal e hoje em dia estando bem, me sentindo muito feliz em ver seus videos, tanto antigos quando recente, e ve q vc me ajudou muito e q hj não estou mais mal e da uma sensação nostálgico esquecida. Tipo lembrando q coisa triste me da uma nostalgia felize, e lembrando de coisas boas da uma nostalgia triste, que doido.

Longo e bem sem sentido pra esse vídeo, mas queria propor uma pergunta que notei no final do meu comportamento. Por que quando vemos situações passadas difíceis, que hojem em dia nao ocorrem mais e ficamos felizes? E quando relembrando memórias felizes ficamos tristes?

Essa pergunta ao meu ver não é  tao difícil de responder, mas gostaria de ver seu ponto de vista sobre e no formato que vc faz seus vidios. E te proponho também um assunto fácil, ate pq vc sempre tras reflexões complicadas então algo facil as vezes e bom pra cabeça.",amador,0,Pra você que pensa e sente demais | A filosofia da ansiedade,POSITIVO,
UgyZkZN913ajI-zR7JJ4AaABAg,"Esse vídeo é um abraço em muitas mulheres, Ju! Porque muitas não tem coragem de conversar sobre isso nem  com profissional. ❤",amador,123,O RETORNO DA PEPEKA DEPOIS DO PARTO NORMAL VAGINAL | Juliana Goes,POSITIVO,
Ugwn5DQE8N461Nh97ht4AaABAg,"Eu tive que parar o vídeo, simplesmente na parte que eu vejo o ator contratado eu apenas vim dizer, absolute cinema. 🙌🏾 Valeu a pena esperar 11 meses.",amador,0,Pra você que pensa e sente demais | A filosofia da ansiedade,POSITIVO,
UgwQw5pMiEFyni5qdKp4AaABAg,Vc Descreveu Minha Filha Com Meu Neto Senhor Aqui Não Dá Pra Seguir 100% nãooo TÁ TENSO!,amador,0,MEU FILHO NÃO DORME | SONO DO BEBÊ por Juliana Goes,TANGENCIAL,
UgxIJ_gY6Anb6R-ctZN4AaABAg,❤❤❤👏👏👏,profissional,0,Por que sou ateu? Leandro Karnal reage a comentários sobre religião e ateísmo,POSITIVO,
Ugz8pdgp8kVuiHjpLIJ4AaABAg,Só vi verdades,profissional,0,CASAR PARA QUÊ? | MARIA HOMEM,POSITIVO,
UgzTkpsZFXWoIQ-Hg254AaABAg,Esse caso é um nojo do início ao fim! Pior é saber que a impunidade vai permanecer pra todos os outros abusadores,profissional,160,Caso Epstein: Como o Sistema Falhou por 14 Anos? | ANA BEATRIZ,TANGENCIAL,
Ugy-CoHKj5GfDGU7kON4AaABAg,💜,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
UgxNXmlwFT2DOQflIB94AaABAg,Ualll!!🙏❤️‍🔥,profissional,0,Continue fingindo que nada mudou  #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
UgxUMDIbRI9JEX-KPy54AaABAg,Brilhante!!!  Vai me ajudar muuuiiito!,profissional,0,Estoicismo: a Filosofia da felicidade e do desapego | Leandro Karnal,POSITIVO,
UgwKYtV0e7RkmxerXwp4AaABAg,meu marido é tudo isso junto ele acabou com minha voda social tive depresao e deaejo de suicidio hj meu pisicologico ta no fundo do poço.pessoas assim sao doentes ou é safadeza mesmo,profissional,0,Rossandro Klinjey - Como conviver com pessoas abusivas e tóxicas,TANGENCIAL,
UgzFWmls47dqF99rVP54AaABAg,E quando a filha tem todos esses sintomas  e comportamentos acusa a mãe de ser Narcisista e odeia de uma forma assustadora??,profissional,0,Rossandro Klinjey - Como conviver com pessoas abusivas e tóxicas,TANGENCIAL,
UgyAdoGrq5iWd8n2Vqt4AaABAg,Perdoar é  deixar de pagar a conta do agiota.  Definição perfeita!,profissional,64,Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
UgxeC-25TxjkesM18bZ4AaABAg,"video sus. não tem como cope com tantas analogias phoney ao invés de linguagem e postura mais chad e based. Sigmas não tem brainrot, isso é coisa de beta e gooner",profissional,0,O PERIGO REAL sobre o novo TDAH que ninguém te contou,NEGATIVO,
UgwQ3g54ZmDhJpOpyIZ4AaABAg,"A intervenção é a Agroecologia, Jout Jout ♥️🌱",amador,0,ENCERRAMENTO MASSA,TANGENCIAL,
UgzCy3JTa-7NkiF47314AaABAg,"Tebet e o consórcio Nordeste?, 50 milhões de reais para comprar respiradores e nenhum respirador chegou no nordeste na pandemia, pq vc não quis abrir CPI? 
#nãoconfio",profissional,0,"SIMONE TEBET, MARIA HOMEM | ELEIÇÕES: RETA FINAL (LIVE)",NEGATIVO,
UgyAA0jrWTxKNdSOj354AaABAg,💛💛,amador,0,Desapego: por que soltar é tão difícil?,POSITIVO,
UgzWLCc7XhYeyB4LrYB4AaABAg,"Descobri recentemente que minhas mãe e narcisista e por isso vivia a vida depreciva baixa alto estima, me fechei para o mundo , não vivia aminha vida e sim a dela, frustrada, e sentido a formiga do cocô do cavalo do bandido pensava que a errada era eu , me sentia mau ,  preciso de ajuda",profissional,0,O que fazer quando o narcisista convive com você? #98,TANGENCIAL,
UgyjMIDGDPGpS-EkhiB4AaABAg,Amei este vídeo 'sincerão'.,amador,0,BBB | Respondendo sobre a minha experiência no Big Brother Brasil,POSITIVO,
UgxoJbRDkUI2qYJhS-l4AaABAg,💙,amador,0,5 sinais de que você é imaturo emocionalmente e não sabe,POSITIVO,
UgzJc2w1pHEOrRoc_hF4AaABAg,"Nada a ver o papo dessa tia brizada. 😂😂😂 Homens amam as mulheres, as mulheres precisam dos homens. O homem gosta da mulher por atributos intrincicos a elas. Já as mulheres tratam os homens com utilitarismo, naquilo que eles podem prover ou proporcionar a elas. Ou seja, se olhar a realidade, quem não gosta de quem é a mulher! A realidade dá um banho no papo dela. 😂😂😂",profissional,0,Feminicídio no Brasil: por que homens odeiam mulheres? | Maria Homem,NEGATIVO,
UgychO7q4bSm1ABgbh94AaABAg,"Fico sem vontade pra começar as coisas, mas quando faço fico feliz da vida. Quando é pra sair, tenho vontade de não ir e pedindo pro povo desmarcar, mas quando vou sou a primeira a me divertir. Em relação ao trabalho não consigo sustentar a empolgação inicial",profissional,1,RECUPERE O PRAZER DE VIVER: A cura para o Esgotamento Mental - ANEDONIA,TANGENCIAL,
Ugx_ZNDGBRRZslGTFIB4AaABAg,"Que video mais sem nexo. Falou nada com nada. Essa analogia do desenho é estupida. Ok, compreendo o que me faz triste, e aí? Trabalhar pra melhorar aquilo que me mata é impossivel na slciedade atual, nao tenho tempo e nem dinheiro pra investir njm psicólogo.
Estar vivo só é uma merda e onpeso da existência é uma merda.",amador,1,Assista quando estiver deprimido,NEGATIVO,
UgwCQBq3NJZyeQM7to14AaABAg,Só eu chorei?,amador,1,GIRLS EDUCATION: ELAS QUE LUTAM,TANGENCIAL,
UgzUXZr22fjAlAN_QXx4AaABAg,"eu, uma adolescente de 14 anos, me sinto velha por n ter conquistado o mundo, e me sinto numa bolha sem sentido, presa, a uma corrente q eu mesma fiz, e fiquei meses, na verdade, dois anos até agora presa no meu próprio pensamento de insuficiência, hoje, lembrei do ludoviajante, peguei um caderno antigo, fiz uma capa nova, e estou aqui, vendo esse vídeo, e me sinto abraçada, já q a tanto tempo eu n fazia um quadro, algo q gostava por me achar menor, obrigada, e por você, q confio em QM demora pra reproduzir vídeos, pq qnd chega, e tão reconfortante, obrigada novamente.",amador,5,Como a vida moderna destrói seu foco - e o que fazer | Geração TDAH,TANGENCIAL,
UgwM_iM_wx1A-Q9k4WF4AaABAg,"Sou de esquerda, mas quando vi  Simone TEBET na CPI da pandemia. Logo pensei: essa mulher  vai longe",profissional,194,"SIMONE TEBET, MARIA HOMEM | ELEIÇÕES: RETA FINAL (LIVE)",TANGENCIAL,
Ugwap3zi9lvy4FsxHIt4AaABAg,"Isso serve para a família, inclusive ❤",profissional,58,Continue fingindo que nada mudou  #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
UgyLd3SVmbHldLL0kxJ4AaABAg,12:30 rindo muito aqui 😂😂 amei,profissional,0,Amor aos pets: a relação entre seres humanos e animais na História,POSITIVO,
UgzKf6FOZh4bmNGCBuB4AaABAg,💛💛,amador,0,Como resgataria meu amor-próprio,POSITIVO,
UgwyU5yI4JUBOGu40id4AaABAg,5:08  mas e se você se sente no vazio após acordar?,amador,0,Assista quando estiver deprimido,TANGENCIAL,
UgzdZFkUKvCHm01vfrN4AaABAg,"Seus vídeos sempre me ajudaram nos meus piores momentos, volta a postar pf",amador,1,Assista quando estiver deprimido,POSITIVO,
UgxZVtu4mfqfXpXq0BJ4AaABAg,"Cara, simplesmente obrigado. Vou assistir esse vídeo sempre que tiver um tempo.",amador,0,Pra você que pensa e sente demais | A filosofia da ansiedade,POSITIVO,
UgwI9xGJir6qelAjCF94AaABAg,💜💜💜,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
UgyumYOFBo6oaqpnQkV4AaABAg,"Eu assisto. Essa série faz bem, faz chorar, dormir e refletir sobre a vida. Nós também idealizamos a família Pearson",profissional,132,"Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",TANGENCIAL,
Ugwu9r3A6AmrQdfnMV14AaABAg,Jesus o garoto propaganda das empresas chamadas de igreja.,profissional,1,O Caso Epstein: Quando o Poder Compra a Justiça | ANA BEATRIZ,TANGENCIAL,
Ugx5wIhPkTjgdrMd_zl4AaABAg,Não consegui entender o que ela explicou hoje. 😢😢😢,profissional,0,Aula 2: O Jeito Certo de lidar com o TDAH - Dra. Ana Beatriz Barbosa,TANGENCIAL,
Ugz9BcQSCUxiZqY1W0d4AaABAg,Eu deixei de me amar,profissional,0,O que fazer quando o narcisista convive com você? #98,TANGENCIAL,
UgypQ8HyLzzCfgYgGIl4AaABAg,💜 vc é uma pessoa incrível!!,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
UgwjwRcWDsMsOljeiiF4AaABAg,"Tentam-nos subjulgar o tempo todo, hoje aos 66, casada por duas vezes, desisti, melhor só e tranquila do que sendo apontada o tempo todo, exigindo a perfeição que eles não tem, nunca tiveram e jamais terá.",profissional,98,Feminicídio no Brasil: por que homens odeiam mulheres? | Maria Homem,TANGENCIAL,
UgzCuVPOiIBhIFvhzdt4AaABAg,Papo típico de classe média que gosta de dá aparência intelectualizada às conversas. Kkkk,profissional,0,CASAR PARA QUÊ? | MARIA HOMEM,NEGATIVO,
UgybCds8Biu9OSX0m0B4AaABAg,Excelente!!!,profissional,0,Leandro Karnal desafia o ChatGPT,POSITIVO,
Ugz5DTESsaDSulEZ4AB4AaABAg,Abençoada!🤍👏👏👏,profissional,0,O Caso Epstein: Quando o Poder Compra a Justiça | ANA BEATRIZ,POSITIVO,
Ugxnp9xGc7fe8KxlEvt4AaABAg,"Ju, eu não gostava de você no programa hehe. Mas, foi muito engraçado, porque um tempo depois de você ter saído, quando você criou seu canal aqui no YouTube eu comecei a te seguir e só depois percebi que você era a Juliana Goes. Desde então acompanho seu trabalho: antes e você conhecer o Crica, depois que você conheceu, casamento, filhos, suas fases de exercício físico... tudo. E foi você quem me ensinou a levar uma vida minimalista, obrigada por isso.",amador,0,BBB | Respondendo sobre a minha experiência no Big Brother Brasil,POSITIVO,
UgxTECK4OX5ec2HFD3R4AaABAg,👏👏👏👏❤,profissional,1,Faça o seu teste da autoestima! Aula 01 | Oficina Autoestima Curativa,POSITIVO,
